t,m,ell,a1,a2,a3,b1,b2,b3,emb_m,emb_ell,aa,bb,p_phys,p_mask,no_test,no_success,p_log,d,k,adv
10,3,15,2,0,1,0,1,2,3,15,2,2,0.005,0.2666666666666666,9501,9025,0.949900010525208,8,4,0.4279090958807106
10,3,15,2,0,1,0,1,2,3,15,2,3,0.005,0.2,9501,9142,0.9622145037364488,8,4,0.5189575957955583
10,3,15,2,0,1,0,1,2,3,15,3,0,0.005,0.2,9501,9159,0.9640037890748342,8,4,0.43109139412473846
10,3,15,2,0,1,0,1,2,3,15,3,1,0.005,0.1333333333333333,9501,9287,0.9774760551520892,8,4,0.553089545486016
10,3,15,2,0,1,0,1,2,3,15,3,3,0.005,0.2,9501,9161,0.9642142932322914,8,4,0.5045294526670259
10,3,15,2,0,1,0,14,1,3,15,2,0,0.005,0.1333333333333333,9501,9296,0.9784233238606462,8,4,0.5669219489523737
10,3,15,2,0,1,0,14,1,3,15,2,1,0.005,0.2,9501,9148,0.9628460162088202,8,4,0.4445182426136654
10,3,15,2,0,1,0,14,1,3,15,2,5,0.005,0.2,9501,9175,0.9656878223344912,8,4,0.5189575957955583
10,3,15,2,0,1,0,14,1,3,15,3,0,0.005,0.1333333333333333,9501,9269,0.9755815177349751,8,4,0.553089545486016
10,3,15,2,0,1,0,14,1,3,15,3,1,0.005,0.2,9501,9137,0.961688243342806,8,4,0.43109139412473846
10,3,15,2,0,1,0,14,1,3,15,3,4,0.005,0.2666666666666666,9501,8994,0.9466371960846228,8,4,0.41405167972560536
10,3,15,2,0,1,0,14,1,3,15,3,5,0.005,0.2,9501,9170,0.9651615619408483,8,4,0.5045294526670259
10,3,15,2,0,1,0,2,10,3,15,2,0,0.005,0.3333333333333333,9501,9240,0.9725292074518472,6,4,0.4428587540605205
10,3,15,2,0,1,0,2,10,3,15,3,0,0.005,0.3333333333333333,9501,9206,0.9689506367750764,6,4,0.4441208123308081
10,3,15,2,0,1,0,8,13,3,15,2,5,0.005,0.3333333333333333,9501,9210,0.9693716450899904,6,4,0.4428587540605205
10,3,15,2,0,1,0,8,13,3,15,3,5,0.005,0.3333333333333333,9501,9238,0.97231870329439,6,4,0.4441208123308081
10,3,15,2,0,1,0,8,7,3,15,2,4,0.005,0.2666666666666666,9501,9333,0.9823176507736028,10,4,0.4920503880166793
10,3,15,2,0,1,0,8,7,3,15,2,5,0.005,0.3333333333333333,9501,9290,0.9777918113882748,10,4,0.4164147226743563
10,3,15,2,0,1,0,8,7,3,15,3,4,0.005,0.2666666666666666,9501,9328,0.98179139037996,10,4,0.48465663987037094
10,3,15,2,0,1,0,8,7,3,15,3,5,0.005,0.3333333333333333,9501,9289,0.9776865593095464,10,4,0.40939574193047384
10,3,15,2,0,1,1,0,11,15,3,0,0,0.005,0.2,9501,9267,0.9753710135775182,6,4,0.4388331612853617
10,3,15,2,0,1,1,0,11,15,3,0,1,0.005,0.2,9501,9239,0.9724239553731188,6,4,0.45605198151151954
10,3,15,2,0,1,1,0,11,15,3,1,0,0.005,0.1333333333333333,9501,9314,0.9803178612777602,6,4,0.5563404878557671
10,3,15,2,0,1,1,0,11,15,3,1,1,0.005,0.1333333333333333,9501,9348,0.9838964319545312,6,4,0.5732129391776857
10,3,15,2,0,1,1,0,11,15,3,4,0,0.005,0.2,9501,9239,0.9724239553731188,6,4,0.45605198151151943
10,3,15,2,0,1,1,0,11,15,3,4,1,0.005,0.2,9501,9254,0.9740027365540468,6,4,0.4388331612853617
10,3,15,2,0,1,1,0,11,15,3,5,0,0.005,0.1333333333333333,9501,9353,0.984422692348174,6,4,0.5732129391776857
10,3,15,2,0,1,1,0,11,15,3,5,1,0.005,0.1333333333333333,9501,9327,0.9816861383012314,6,4,0.5563404878557671
10,3,15,2,0,1,1,14,12,3,15,2,0,0.005,0.2666666666666666,9501,9310,0.979896852962846,10,4,0.4902856702597013
10,3,15,2,0,1,1,14,12,3,15,2,1,0.005,0.3333333333333333,9501,9136,0.9615829912640774,10,4,0.4117954575728304
10,3,15,2,0,1,1,14,12,3,15,3,0,0.005,0.2666666666666666,9501,9280,0.9767392906009894,10,4,0.4899476387632156
10,3,15,2,0,1,1,14,12,3,15,3,1,0.005,0.3333333333333333,9501,9163,0.9644247973897484,10,4,0.4112711443975887
10,3,15,2,0,1,1,14,6,3,15,2,2,0.005,0.2666666666666666,9501,9324,0.9813703820650458,8,4,0.48947035499634617
10,3,15,2,0,1,1,14,6,3,15,2,3,0.005,0.3333333333333333,9501,9258,0.9744237448689612,8,4,0.41080771239956737
10,3,15,2,0,1,1,14,6,3,15,3,2,0.005,0.2666666666666666,9501,9314,0.9803178612777602,8,4,0.48134203681961696
10,3,15,2,0,1,1,14,6,3,15,3,3,0.005,0.3333333333333333,9501,9233,0.9717924429007472,8,4,0.4029546479517769
10,3,15,2,0,1,1,2,9,3,15,2,0,0.005,0.3333333333333333,9501,9160,0.9641090411535628,10,4,0.4206114603517548
10,3,15,2,0,1,1,2,9,3,15,2,1,0.005,0.2666666666666666,9501,9264,0.9750552573413324,10,4,0.506533694084209
10,3,15,2,0,1,1,2,9,3,15,3,0,0.005,0.3333333333333333,9501,9154,0.9634775286811914,10,4,0.42044837343244984
10,3,15,2,0,1,1,2,9,3,15,3,1,0.005,0.2666666666666666,9501,9294,0.9782128197031892,10,4,0.506628088636427
10,3,15,2,0,1,1,9,2,3,15,2,4,0.005,0.3333333333333333,9501,9146,0.962635512051363,10,4,0.4206114603517548
10,3,15,2,0,1,1,9,2,3,15,2,5,0.005,0.2666666666666666,9501,9271,0.9757920218924324,10,4,0.506533694084209
10,3,15,2,0,1,1,9,2,3,15,3,4,0.005,0.3333333333333333,9501,9184,0.966635091043048,10,4,0.42044837343244984
10,3,15,2,0,1,1,9,2,3,15,3,5,0.005,0.2666666666666666,9501,9252,0.97379223239659,10,4,0.506628088636427
10,3,15,2,0,1,2,12,13,3,15,2,2,0.005,0.2,9501,9238,0.97231870329439,8,4,0.48755506678755456
10,3,15,2,0,1,2,12,13,3,15,2,3,0.005,0.2,9501,9201,0.9684243763814336,8,4,0.48207599646923516
10,3,15,2,0,1,2,12,13,3,15,3,2,0.005,0.2,9501,9238,0.97231870329439,8,4,0.49331098493162895
10,3,15,2,0,1,2,12,13,3,15,3,3,0.005,0.2,9501,9232,0.9716871908220188,8,4,0.48697762381174026
10,3,15,2,0,1,2,13,6,3,15,2,0,0.005,0.2666666666666666,9501,9242,0.9727397116093044,10,4,0.47288940577761346
10,3,15,2,0,1,2,13,6,3,15,2,1,0.005,0.2666666666666666,9501,9264,0.9750552573413324,10,4,0.4639233292349539
10,3,15,2,0,1,2,13,6,3,15,2,3,0.005,0.2666666666666666,9501,9166,0.964740553625934,10,4,0.5060581102244663
10,3,15,2,0,1,2,13,6,3,15,3,0,0.005,0.2666666666666666,9501,9259,0.9745289969476896,10,4,0.47225804227526547
10,3,15,2,0,1,2,13,6,3,15,3,1,0.005,0.2666666666666666,9501,9237,0.9722134512156616,10,4,0.4625749743816862
10,3,15,2,0,1,2,13,6,3,15,3,3,0.005,0.2666666666666666,9501,9144,0.962425007893906,10,4,0.5009120214854411
10,3,15,2,0,1,2,3,1,3,15,2,4,0.005,0.2,9501,9229,0.9713714345858332,8,4,0.49331098493162884
10,3,15,2,0,1,2,3,1,3,15,2,5,0.005,0.2,9501,9219,0.9703189137985476,8,4,0.48697762381174026
10,3,15,2,0,1,2,3,1,3,15,3,4,0.005,0.2,9501,9248,0.9733712240816756,8,4,0.48755506678755456
10,3,15,2,0,1,2,3,1,3,15,3,5,0.005,0.2,9501,9250,0.9735817282391328,8,4,0.48207599646923516
10,3,15,2,0,2,0,1,14,3,15,2,0,0.005,0.2666666666666666,9501,9035,0.9509525313124936,8,4,0.4279090958807106
10,3,15,2,0,2,0,1,14,3,15,2,1,0.005,0.2,9501,9173,0.965477318177034,8,4,0.5189575957955583
10,3,15,2,0,2,0,1,14,3,15,2,4,0.005,0.1333333333333333,9501,9275,0.9762130302073466,8,4,0.5669219489523737
10,3,15,2,0,2,0,1,14,3,15,2,5,0.005,0.2,9501,9154,0.9634775286811914,8,4,0.4445182426136654
10,3,15,2,0,2,0,1,14,3,15,3,1,0.005,0.2,9501,9143,0.9623197558151774,8,4,0.5045294526670259
10,3,15,2,0,2,0,1,14,3,15,3,4,0.005,0.1333333333333333,9501,9273,0.9760025260498896,8,4,0.553089545486016
10,3,15,2,0,2,0,1,14,3,15,3,5,0.005,0.2,9501,9123,0.9602147142406062,8,4,0.43109139412473846
10,3,15,2,0,2,0,7,5,3,15,3,3,0.005,0.3333333333333333,9501,9246,0.9731607199242184,6,4,0.4441208123308081
10,3,15,2,0,2,0,8,13,3,15,2,5,0.005,0.3333333333333333,9501,9189,0.9671613514366908,6,4,0.4428587540605205
10,3,15,2,0,2,0,8,13,3,15,3,5,0.005,0.3333333333333333,9501,9218,0.9702136617198188,6,4,0.4441208123308081
10,3,15,2,0,2,1,13,6,3,15,2,0,0.005,0.2666666666666666,9501,9248,0.9733712240816756,10,4,0.47288940577761346
10,3,15,2,0,2,1,13,6,3,15,2,1,0.005,0.2666666666666666,9501,9232,0.9716871908220188,10,4,0.4639233292349539
10,3,15,2,0,2,1,13,6,3,15,2,2,0.005,0.3333333333333333,9501,9047,0.952215556257236,10,4,0.4201478626516531
10,3,15,2,0,2,1,13,6,3,15,2,3,0.005,0.2666666666666666,9501,9127,0.9606357225555204,10,4,0.5060581102244663
10,3,15,2,0,2,1,13,6,3,15,3,0,0.005,0.2666666666666666,9501,9239,0.9724239553731188,10,4,0.47225804227526547
10,3,15,2,0,2,1,13,6,3,15,3,1,0.005,0.2666666666666666,9501,9246,0.9731607199242184,10,4,0.4625749743816862
10,3,15,2,0,2,1,13,6,3,15,3,2,0.005,0.3333333333333333,9501,9043,0.951794547942322,10,4,0.41488698300281496
10,3,15,2,0,2,1,13,6,3,15,3,3,0.005,0.2666666666666666,9501,9156,0.9636880328386486,10,4,0.5009120214854411
10,3,15,2,0,2,1,4,6,3,15,2,2,0.005,0.2666666666666666,9501,9137,0.961688243342806,8,4,0.41934601534789395
10,3,15,2,0,2,1,4,6,3,15,2,3,0.005,0.2,9501,9283,0.977055046837175,8,4,0.51685602971574
10,3,15,2,0,2,1,4,6,3,15,3,2,0.005,0.2666666666666666,9501,9129,0.9608462267129776,8,4,0.4303569233241869
10,3,15,2,0,2,1,4,6,3,15,3,3,0.005,0.2,9501,9276,0.9763182822860752,8,4,0.5277901203200042
10,3,15,2,0,2,1,7,9,3,15,2,0,0.005,0.2666666666666666,9501,9178,0.9660035785706768,10,4,0.5009120214854411
10,3,15,2,0,2,1,7,9,3,15,2,1,0.005,0.3333333333333333,9501,9042,0.9516892958635932,10,4,0.4148869830028149
10,3,15,2,0,2,1,7,9,3,15,2,2,0.005,0.2666666666666666,9501,9247,0.9732659720029472,10,4,0.46257497438168615
10,3,15,2,0,2,1,7,9,3,15,2,3,0.005,0.2666666666666666,9501,9256,0.974213240711504,10,4,0.47225804227526547
10,3,15,2,0,2,1,7,9,3,15,3,0,0.005,0.2666666666666666,9501,9151,0.9631617724450058,10,4,0.5060581102244662
10,3,15,2,0,2,1,7,9,3,15,3,1,0.005,0.3333333333333333,9501,9022,0.9495842542890222,10,4,0.42014786265165305
10,3,15,2,0,2,1,7,9,3,15,3,2,0.005,0.2666666666666666,9501,9244,0.9729502157667614,10,4,0.4639233292349539
10,3,15,2,0,2,1,7,9,3,15,3,3,0.005,0.2666666666666666,9501,9215,0.9698979054836332,10,4,0.47288940577761346
10,3,15,2,0,2,2,2,9,3,15,2,0,0.005,0.3333333333333333,9501,9174,0.9655825702557626,10,4,0.4206114603517548
10,3,15,2,0,2,2,2,9,3,15,2,1,0.005,0.2666666666666666,9501,9287,0.9774760551520892,10,4,0.506533694084209
10,3,15,2,0,2,2,2,9,3,15,3,0,0.005,0.3333333333333333,9501,9193,0.9675823597516052,10,4,0.42044837343244984
10,3,15,2,0,2,2,2,9,3,15,3,1,0.005,0.2666666666666666,9501,9260,0.9746342490264184,10,4,0.506628088636427
10,3,15,2,1,0,0,2,1,3,15,2,2,0.005,0.2,9501,9157,0.9637932849173771,8,4,0.5045294526670259
10,3,15,2,1,0,0,2,1,3,15,2,3,0.005,0.2666666666666666,9501,8983,0.9454794232186086,8,4,0.41405167972560536
10,3,15,2,1,0,0,2,1,3,15,2,4,0.005,0.2,9501,9120,0.9598989580044206,8,4,0.43109139412473846
10,3,15,2,1,0,0,2,1,3,15,2,5,0.005,0.1333333333333333,9501,9293,0.9781075676244606,8,4,0.553089545486016
10,3,15,2,1,0,0,2,1,3,15,3,2,0.005,0.2,9501,9160,0.9641090411535628,8,4,0.5189575957955583
10,3,15,2,1,0,0,2,1,3,15,3,3,0.005,0.2666666666666666,9501,9016,0.9489527418166508,8,4,0.4279090958807106
10,3,15,2,1,0,0,2,1,3,15,3,4,0.005,0.2,9501,9145,0.9625302599726344,8,4,0.4445182426136654
10,3,15,2,1,0,0,2,1,3,15,3,5,0.005,0.1333333333333333,9501,9256,0.974213240711504,8,4,0.5669219489523737
10,3,15,2,1,0,0,7,14,3,15,2,2,0.005,0.2666666666666666,9501,9320,0.9809493737501316,10,4,0.48465663987037094
10,3,15,2,1,0,0,7,14,3,15,2,3,0.005,0.3333333333333333,9501,9297,0.9785285759393748,10,4,0.40939574193047384
10,3,15,2,1,0,0,7,14,3,15,3,2,0.005,0.2666666666666666,9501,9352,0.9843174402694452,10,4,0.4920503880166793
10,3,15,2,1,0,0,7,14,3,15,3,3,0.005,0.3333333333333333,9501,9270,0.9756867698137038,10,4,0.4164147226743563
10,3,15,2,1,0,1,11,12,3,15,2,2,0.005,0.2666666666666666,9501,9321,0.9810546258288602,10,4,0.45801121080887264
10,3,15,2,1,0,1,11,12,3,15,2,3,0.005,0.2666666666666666,9501,9322,0.9811598779075886,10,4,0.4576793783051576
10,3,15,2,1,0,1,11,12,3,15,3,2,0.005,0.2666666666666666,9501,9304,0.9792653404904746,10,4,0.45910951869547595
10,3,15,2,1,0,1,11,12,3,15,3,3,0.005,0.2666666666666666,9501,9322,0.9811598779075886,10,4,0.4591077373582549
10,3,15,2,1,0,1,2,3,3,15,2,2,0.005,0.3333333333333333,9501,9171,0.9652668140195768,10,4,0.4117954575728304
10,3,15,2,1,0,1,2,3,3,15,2,3,0.005,0.2666666666666666,9501,9292,0.978002315545732,10,4,0.4902856702597013
10,3,15,2,1,0,1,2,3,3,15,3,2,0.005,0.3333333333333333,9501,9129,0.9608462267129776,10,4,0.4112711443975887
10,3,15,2,1,0,1,2,3,3,15,3,3,0.005,0.2666666666666666,9501,9290,0.9777918113882748,10,4,0.4899476387632156
10,3,15,2,1,0,1,8,6,3,15,2,2,0.005,0.2666666666666666,9501,9281,0.976844542679718,10,4,0.506533694084209
10,3,15,2,1,0,1,8,6,3,15,2,3,0.005,0.3333333333333333,9501,9202,0.968529628460162,10,4,0.4206114603517548
10,3,15,2,1,0,1,8,6,3,15,3,2,0.005,0.2666666666666666,9501,9271,0.9757920218924324,10,4,0.506628088636427
10,3,15,2,1,0,1,8,6,3,15,3,3,0.005,0.3333333333333333,9501,9162,0.96431954531102,10,4,0.42044837343244984
10,3,15,2,1,0,2,13,12,3,15,2,2,0.005,0.2,9501,9230,0.9714766866645616,8,4,0.48697762381174026
10,3,15,2,1,0,2,13,12,3,15,2,3,0.005,0.2,9501,9222,0.9706346700347332,8,4,0.49331098493162895
10,3,15,2,1,0,2,13,12,3,15,3,2,0.005,0.2,9501,9235,0.9720029470582044,8,4,0.48207599646923516
10,3,15,2,1,0,2,13,12,3,15,3,3,0.005,0.2,9501,9239,0.9724239553731188,8,4,0.48755506678755456
10,3,15,2,1,0,2,6,13,3,15,2,2,0.005,0.2666666666666666,9501,9161,0.9642142932322914,10,4,0.5009120214854411
10,3,15,2,1,0,2,6,13,3,15,2,3,0.005,0.3333333333333333,9501,9004,0.9476897168719082,10,4,0.41488698300281496
10,3,15,2,1,0,2,6,13,3,15,2,4,0.005,0.2666666666666666,9501,9269,0.9755815177349751,10,4,0.47225804227526547
10,3,15,2,1,0,2,6,13,3,15,2,5,0.005,0.2666666666666666,9501,9282,0.9769497947584465,10,4,0.4625749743816862
10,3,15,2,1,0,2,6,13,3,15,3,2,0.005,0.2666666666666666,9501,9159,0.9640037890748342,10,4,0.5060581102244663
10,3,15,2,1,0,2,6,13,3,15,3,3,0.005,0.3333333333333333,9501,9056,0.9531628249657932,10,4,0.4201478626516531
10,3,15,2,1,0,2,6,13,3,15,3,4,0.005,0.2666666666666666,9501,9262,0.9748447531838754,10,4,0.47288940577761346
10,3,15,2,1,0,2,6,13,3,15,3,5,0.005,0.2666666666666666,9501,9254,0.9740027365540468,10,4,0.4639233292349539
10,3,15,2,1,0,2,7,9,3,15,2,0,0.005,0.2666666666666666,9501,9168,0.9649510577833912,10,4,0.5060581102244662
10,3,15,2,1,0,2,7,9,3,15,2,2,0.005,0.2666666666666666,9501,9254,0.9740027365540468,10,4,0.4639233292349539
10,3,15,2,1,0,2,7,9,3,15,2,3,0.005,0.2666666666666666,9501,9241,0.9726344595305756,10,4,0.47288940577761346
10,3,15,2,1,0,2,7,9,3,15,3,0,0.005,0.2666666666666666,9501,9164,0.964530049468477,10,4,0.5009120214854411
10,3,15,2,1,0,2,7,9,3,15,3,1,0.005,0.3333333333333333,9501,9015,0.9488474897379224,10,4,0.4148869830028149
10,3,15,2,1,0,2,7,9,3,15,3,2,0.005,0.2666666666666666,9501,9257,0.9743184927902326,10,4,0.46257497438168615
10,3,15,2,1,0,2,7,9,3,15,3,3,0.005,0.2666666666666666,9501,9277,0.9764235343648036,10,4,0.47225804227526547
10,3,15,2,2,0,0,1,14,3,15,2,1,0.005,0.2,9501,9115,0.9593726976107778,8,4,0.5045294526670259
10,3,15,2,2,0,0,1,14,3,15,2,4,0.005,0.1333333333333333,9501,9272,0.9758972739711608,8,4,0.553089545486016
10,3,15,2,2,0,0,1,14,3,15,2,5,0.005,0.2,9501,9154,0.9634775286811914,8,4,0.43109139412473846
10,3,15,2,2,0,0,1,14,3,15,3,1,0.005,0.2,9501,9172,0.9653720660983054,8,4,0.5189575957955583
10,3,15,2,2,0,0,1,14,3,15,3,4,0.005,0.1333333333333333,9501,9275,0.9762130302073466,8,4,0.5669219489523737
10,3,15,2,2,0,0,1,14,3,15,3,5,0.005,0.2,9501,9124,0.9603199663193348,8,4,0.4445182426136654
10,3,15,2,2,0,0,10,2,3,15,2,4,0.005,0.3333333333333333,9501,9196,0.9678981159877909,6,4,0.4441208123308081
10,3,15,2,2,0,0,10,2,3,15,3,4,0.005,0.3333333333333333,9501,9245,0.97305546784549,6,4,0.4428587540605205
10,3,15,2,2,0,0,13,14,3,15,2,2,0.005,0.2,9501,9134,0.9613724871066204,8,4,0.43109139412473846
10,3,15,2,2,0,0,13,14,3,15,2,3,0.005,0.1333333333333333,9501,9249,0.973476476160404,8,4,0.553089545486016
10,3,15,2,2,0,0,13,14,3,15,2,4,0.005,0.2,9501,9151,0.9631617724450058,8,4,0.5045294526670259
10,3,15,2,2,0,0,13,14,3,15,2,5,0.005,0.2666666666666666,9501,9006,0.9479002210293652,8,4,0.41405167972560536
10,3,15,2,2,0,0,13,14,3,15,3,2,0.005,0.2,9501,9136,0.9615829912640774,8,4,0.4445182426136654
10,3,15,2,2,0,0,13,14,3,15,3,3,0.005,0.1333333333333333,9501,9267,0.9753710135775182,8,4,0.5669219489523737
10,3,15,2,2,0,0,13,14,3,15,3,4,0.005,0.2,9501,9142,0.9622145037364488,8,4,0.5189575957955583
10,3,15,2,2,0,0,14,13,3,15,2,0,0.005,0.2,9501,9134,0.9613724871066204,8,4,0.5045294526670259
10,3,15,2,2,0,0,14,13,3,15,2,1,0.005,0.2666666666666666,9501,8996,0.9468477002420798,8,4,0.41405167972560536
10,3,15,2,2,0,0,14,13,3,15,2,2,0.005,0.1333333333333333,9501,9282,0.9769497947584465,8,4,0.553089545486016
10,3,15,2,2,0,0,14,13,3,15,2,3,0.005,0.2,9501,9148,0.9628460162088202,8,4,0.43109139412473846
10,3,15,2,2,0,0,14,13,3,15,3,0,0.005,0.2,9501,9136,0.9615829912640774,8,4,0.5189575957955583
10,3,15,2,2,0,0,14,13,3,15,3,1,0.005,0.2666666666666666,9501,8994,0.9466371960846228,8,4,0.4279090958807106
10,3,15,2,2,0,0,14,13,3,15,3,2,0.005,0.1333333333333333,9501,9309,0.9797916008841174,8,4,0.5669219489523737
10,3,15,2,2,0,0,14,13,3,15,3,3,0.005,0.2,9501,9153,0.9633722766024628,8,4,0.4445182426136654
10,3,15,2,2,0,0,7,5,3,15,2,3,0.005,0.3333333333333333,9501,9216,0.970003157562362,6,4,0.4441208123308081
10,3,15,2,2,0,0,8,13,3,15,2,5,0.005,0.3333333333333333,9501,9221,0.9705294179560048,6,4,0.4441208123308081
10,3,15,2,2,0,0,8,13,3,15,3,5,0.005,0.3333333333333333,9501,9216,0.970003157562362,6,4,0.4428587540605205
10,3,15,2,2,0,1,0,7,15,3,0,0,0.005,0.3333333333333333,9501,9180,0.966214082728134,6,4,0.43698289402400714
10,3,15,2,2,0,1,0,7,15,3,0,1,0.005,0.3333333333333333,9501,9204,0.9687401326176192,6,4,0.4299914340978848
10,3,15,2,2,0,1,0,7,15,3,1,0,0.005,0.2666666666666666,9501,9223,0.9707399221134616,6,4,0.5130200605378133
10,3,15,2,2,0,1,0,7,15,3,1,1,0.005,0.2666666666666666,9501,9232,0.9716871908220188,6,4,0.505675131833342
10,3,15,2,2,0,1,0,7,15,3,4,0,0.005,0.3333333333333333,9501,9203,0.9686348805388908,6,4,0.42999143409788476
10,3,15,2,2,0,1,0,7,15,3,4,1,0.005,0.3333333333333333,9501,9204,0.9687401326176192,6,4,0.43698289402400714
10,3,15,2,2,0,1,0,7,15,3,5,0,0.005,0.2666666666666666,9501,9253,0.9738974844753184,6,4,0.505675131833342
10,3,15,2,2,0,1,0,7,15,3,5,1,0.005,0.2666666666666666,9501,9226,0.9710556783496476,6,4,0.5130200605378135
10,3,15,2,2,0,1,0,7,3,15,2,2,0.005,0.2666666666666666,9501,9214,0.9697926534049048,6,4,0.505675131833342
10,3,15,2,2,0,1,0,7,3,15,2,3,0.005,0.3333333333333333,9501,9220,0.970424165877276,6,4,0.42999143409788476
10,3,15,2,2,0,1,0,7,3,15,2,4,0.005,0.2666666666666666,9501,9228,0.9712661825071044,6,4,0.5130200605378135
10,3,15,2,2,0,1,0,7,3,15,2,5,0.005,0.3333333333333333,9501,9203,0.9686348805388908,6,4,0.4369828940240073
10,3,15,2,2,0,1,0,7,3,15,3,2,0.005,0.2666666666666666,9501,9226,0.9710556783496476,6,4,0.5130200605378135
10,3,15,2,2,0,1,0,7,3,15,3,3,0.005,0.3333333333333333,9501,9190,0.9672666035154194,6,4,0.43698289402400736
10,3,15,2,2,0,1,0,7,3,15,3,4,0.005,0.2666666666666666,9501,9231,0.97158193874329,6,4,0.505675131833342
10,3,15,2,2,0,1,0,7,3,15,3,5,0.005,0.3333333333333333,9501,9203,0.9686348805388908,6,4,0.42999143409788476
10,3,15,2,2,0,1,7,0,15,3,0,4,0.005,0.3333333333333333,9501,9152,0.9632670245237344,6,4,0.43698289402400714
10,3,15,2,2,0,1,7,0,15,3,0,5,0.005,0.3333333333333333,9501,9194,0.9676876118303336,6,4,0.4299914340978848
10,3,15,2,2,0,1,7,0,15,3,1,4,0.005,0.2666666666666666,9501,9222,0.9706346700347332,6,4,0.5130200605378133
10,3,15,2,2,0,1,7,0,15,3,1,5,0.005,0.2666666666666666,9501,9219,0.9703189137985476,6,4,0.505675131833342
10,3,15,2,2,0,1,7,0,15,3,4,4,0.005,0.3333333333333333,9501,9158,0.9638985369961056,6,4,0.42999143409788476
10,3,15,2,2,0,1,7,0,15,3,4,5,0.005,0.3333333333333333,9501,9199,0.9682138722239764,6,4,0.43698289402400714
10,3,15,2,2,0,1,7,0,15,3,5,4,0.005,0.2666666666666666,9501,9221,0.9705294179560048,6,4,0.505675131833342
10,3,15,2,2,0,1,7,0,15,3,5,5,0.005,0.2666666666666666,9501,9207,0.9690558888538048,6,4,0.5130200605378135
10,3,15,2,2,0,1,7,0,3,15,2,0,0.005,0.2666666666666666,9501,9227,0.971160930428376,6,4,0.5130200605378135
10,3,15,2,2,0,1,7,0,3,15,2,1,0.005,0.3333333333333333,9501,9164,0.964530049468477,6,4,0.4369828940240073
10,3,15,2,2,0,1,7,0,3,15,2,2,0.005,0.3333333333333333,9501,9184,0.966635091043048,6,4,0.42999143409788476
10,3,15,2,2,0,1,7,0,3,15,2,3,0.005,0.2666666666666666,9501,9256,0.974213240711504,6,4,0.505675131833342
10,3,15,2,2,0,1,7,0,3,15,3,0,0.005,0.2666666666666666,9501,9227,0.971160930428376,6,4,0.505675131833342
10,3,15,2,2,0,1,7,0,3,15,3,1,0.005,0.3333333333333333,9501,9207,0.9690558888538048,6,4,0.42999143409788476
10,3,15,2,2,0,1,7,0,3,15,3,2,0.005,0.3333333333333333,9501,9201,0.9684243763814336,6,4,0.43698289402400736
10,3,15,2,2,0,1,7,0,3,15,3,3,0.005,0.2666666666666666,9501,9237,0.9722134512156616,6,4,0.5130200605378135
10,3,15,2,2,0,2,0,8,3,15,2,3,0.005,0.2666666666666666,9501,8860,0.9325334175349964,8,4,0.515627279896132
10,3,15,2,2,0,2,6,2,3,15,2,4,0.005,0.2,9501,9253,0.9738974844753184,8,4,0.48654577682931555
10,3,15,2,2,0,2,6,2,3,15,2,5,0.005,0.2,9501,9228,0.9712661825071044,8,4,0.49242548510767004
10,3,15,2,2,0,2,6,2,3,15,3,4,0.005,0.2,9501,9232,0.9716871908220188,8,4,0.4820736742262073
10,3,15,2,2,0,2,6,2,3,15,3,5,0.005,0.2,9501,9243,0.9728449636880327,8,4,0.4875503161504482
10,3,15,3,1,2,0,2,1,3,15,2,5,0.005,0.2,9501,9135,0.961477739185349,6,8,0.5207281650657157
10,3,15,3,1,2,0,2,1,3,15,3,2,0.005,0.2666666666666666,9501,8991,0.946321439848437,6,8,0.49252130317051585
10,3,15,3,1,2,0,2,1,3,15,3,4,0.005,0.2666666666666666,9501,9048,0.9523208083359648,6,8,0.429645293106406
10,3,15,3,1,2,0,2,1,3,15,3,5,0.005,0.2,9501,9140,0.9620039995789916,6,8,0.5207281650657157
10,3,15,3,1,2,0,8,4,3,15,2,3,0.005,0.2,9501,9107,0.9585306809809494,6,8,0.5207281650657158
10,3,15,3,1,2,0,8,4,3,15,3,2,0.005,0.2666666666666666,9501,9055,0.9530575728870644,6,8,0.42964529310640603
10,3,15,3,1,2,0,8,4,3,15,3,3,0.005,0.2,9501,9105,0.9583201768234922,6,8,0.5207281650657158
10,3,15,3,1,2,1,1,3,3,15,2,0,0.005,0.2666666666666666,9501,9185,0.9667403431217768,10,4,0.43220405198649603
10,3,15,3,1,2,1,1,3,3,15,2,1,0.005,0.2,9501,9237,0.9722134512156616,10,4,0.5299750189917298
10,3,15,3,1,2,1,1,3,3,15,3,0,0.005,0.2666666666666666,9501,9148,0.9628460162088202,10,4,0.43187378667868026
10,3,15,3,1,2,1,1,3,3,15,3,1,0.005,0.2,9501,9244,0.9729502157667614,10,4,0.5293312863384407
10,3,15,3,1,2,1,7,12,15,3,5,2,0.005,0.3333333333333333,9501,9237,0.9722134512156616,6,4,0.4441208123308081
10,3,15,3,1,2,1,7,12,15,3,5,3,0.005,0.3333333333333333,9501,9219,0.9703189137985476,6,4,0.4428587540605205
10,3,15,3,1,2,2,11,12,3,15,2,2,0.005,0.2666666666666666,9501,9087,0.9564256394063784,10,4,0.4728822915433427
