t,m,l,a1,a2,a3,b1,b2,b3,emb_m,emb_l,aa,bb,p_phys,p_mask,no_test,no_success,p_log,min,adv,k
10,5,18,2,1,4,0,5,13,5,18,3,1,0.005,0.2777777777777778,10001,9720,0.971902809719028,20,0.49963901659616344,8
10,5,18,16,2,3,0,4,17,5,18,2,5,0.005,0.3333333333333333,10001,9719,0.9718028197180282,22,0.47990722906445754,8
10,5,18,10,4,1,0,11,4,5,18,2,0,0.005,0.2777777777777778,10001,9719,0.9718028197180282,20,0.49963901659616333,8
10,5,18,7,2,3,0,10,11,5,18,2,5,0.005,0.2777777777777778,10001,9718,0.9717028297170284,20,0.46414860011981873,8
10,5,18,2,1,4,0,1,2,5,18,2,0,0.005,0.1666666666666666,10001,9718,0.9717028297170284,16,0.5238331173324942,8
10,5,18,14,2,3,0,7,14,5,18,2,3,0.005,0.1666666666666666,10001,9718,0.9717028297170284,16,0.5625446864040411,8
10,5,18,2,1,4,0,1,2,5,18,3,3,0.005,0.1666666666666666,10001,9718,0.9717028297170284,16,0.5625446864040422,8
10,5,18,14,2,3,0,8,7,5,18,3,5,0.005,0.3333333333333333,10001,9717,0.9716028397160285,22,0.479907229064458,8
10,5,18,2,4,1,0,13,5,5,18,3,5,0.005,0.2777777777777778,10001,9717,0.9716028397160285,20,0.49963901659616344,8
10,5,18,14,2,3,0,11,7,5,18,3,1,0.005,0.1666666666666666,10001,9717,0.9716028397160285,16,0.5238331173324943,8
10,5,18,10,2,3,0,5,16,5,18,3,1,0.005,0.3333333333333333,10001,9716,0.9715028497150284,22,0.47990722906445793,8
10,5,18,7,3,2,0,8,13,5,18,3,2,0.005,0.3333333333333333,10001,9715,0.9714028597140286,22,0.43852286511142635,8
10,5,18,8,1,4,0,5,7,5,18,2,0,0.005,0.3333333333333333,10001,9715,0.9714028597140286,22,0.47990722906445815,8
10,5,18,10,4,1,0,11,4,5,18,2,3,0.005,0.2777777777777778,10001,9714,0.9713028697130288,20,0.4533099194100158,8
10,5,18,2,2,3,0,14,1,5,18,2,5,0.005,0.3333333333333333,10001,9714,0.9713028697130288,22,0.47990722906445843,8
10,5,18,8,3,2,0,13,5,5,18,2,5,0.005,0.1666666666666666,10001,9714,0.9713028697130288,16,0.5238331173324942,8
10,5,18,14,2,3,0,11,7,5,18,2,1,0.005,0.1666666666666666,10001,9714,0.9713028697130288,16,0.5238331173324943,8
10,5,18,8,3,2,0,13,5,5,18,3,5,0.005,0.1666666666666666,10001,9713,0.9712028797120288,16,0.5238331173324942,8
10,5,18,2,3,2,0,5,10,5,18,2,0,0.005,0.2777777777777778,10001,9712,0.9711028897110288,20,0.45330991941001586,8
10,5,18,16,3,2,0,4,17,5,18,2,5,0.005,0.3333333333333333,10001,9712,0.9711028897110288,22,0.47990722906445754,8
10,5,18,10,3,2,0,13,11,5,18,2,0,0.005,0.3333333333333333,10001,9712,0.9711028897110288,22,0.47990722906445793,8
10,5,18,2,4,1,0,13,5,5,18,2,5,0.005,0.2777777777777778,10001,9712,0.9711028897110288,20,0.49963901659616344,8
10,5,18,2,3,2,0,8,13,5,18,2,2,0.005,0.2777777777777778,10001,9711,0.971002899710029,20,0.45330991941001586,8
10,5,18,4,4,1,0,17,16,5,18,3,3,0.005,0.2777777777777778,10001,9711,0.971002899710029,20,0.45330991941001614,8
10,5,18,16,3,2,0,5,10,5,18,3,0,0.005,0.2777777777777778,10001,9711,0.971002899710029,20,0.4996390165961635,8
10,5,18,4,4,1,0,17,16,5,18,3,0,0.005,0.2777777777777778,10001,9711,0.971002899710029,20,0.4996390165961635,8
10,5,18,8,3,2,0,10,5,5,18,3,4,0.005,0.1666666666666666,10001,9711,0.971002899710029,16,0.5625446864040411,8
10,5,18,2,2,3,0,17,1,5,18,3,5,0.005,0.1666666666666666,10001,9711,0.971002899710029,16,0.5625446864040422,8
10,5,18,16,3,2,0,14,1,5,18,2,5,0.005,0.2777777777777778,10001,9710,0.9709029097090291,22,0.4544688853985745,8
10,5,18,16,1,4,0,17,16,5,18,3,3,0.005,0.1666666666666666,10001,9710,0.9709029097090291,16,0.5625446864040422,8
10,5,18,16,3,2,0,5,10,5,18,2,3,0.005,0.2777777777777778,10001,9709,0.9708029197080292,20,0.4533099194100158,8
10,5,18,16,3,2,0,14,1,5,18,2,4,0.005,0.2777777777777778,10001,9709,0.9708029197080292,22,0.4574620145017624,8
10,5,18,14,2,3,0,11,10,5,18,3,0,0.005,0.2777777777777778,10001,9709,0.9708029197080292,22,0.4574620145017626,8
10,5,18,2,1,4,0,14,13,5,18,2,2,0.005,0.2777777777777778,10001,9709,0.9708029197080292,22,0.4574620145017627,8
10,5,18,14,1,4,0,17,10,5,18,2,2,0.005,0.3333333333333333,10001,9709,0.9708029197080292,22,0.479907229064458,8
10,5,18,8,3,2,0,10,5,5,18,2,2,0.005,0.1666666666666666,10001,9709,0.9708029197080292,16,0.5238331173324942,8
10,5,18,4,1,4,0,7,11,5,18,2,1,0.005,0.1666666666666666,10001,9708,0.9707029297070292,16,0.5238331173324942,8
10,5,18,16,2,3,0,13,17,5,18,2,4,0.005,0.2777777777777778,10001,9707,0.9706029397060294,22,0.4544688853985745,8
10,5,18,16,2,3,0,13,17,5,18,3,4,0.005,0.2777777777777778,10001,9707,0.9706029397060294,22,0.4544688853985745,8
10,5,18,10,2,3,0,5,16,5,18,2,1,0.005,0.3333333333333333,10001,9707,0.9706029397060294,22,0.47990722906445793,8
10,5,18,16,1,4,0,17,16,5,18,2,0,0.005,0.1666666666666666,10001,9707,0.9706029397060294,16,0.5238331173324942,8
10,5,18,4,4,1,0,14,7,5,18,2,2,0.005,0.1666666666666666,10001,9706,0.9705029497050296,16,0.5238331173324942,8
10,5,18,8,1,4,0,13,8,5,18,3,0,0.005,0.1666666666666666,10001,9706,0.9705029497050296,16,0.5238331173324942,8
10,5,18,2,3,2,0,1,2,5,18,3,3,0.005,0.1666666666666666,10001,9706,0.9705029497050296,16,0.5625446864040422,8
10,5,18,10,4,1,0,11,4,5,18,3,3,0.005,0.2777777777777778,10001,9705,0.9704029597040296,20,0.4533099194100158,8
10,5,18,10,1,4,0,7,11,5,18,2,5,0.005,0.2777777777777778,10001,9704,0.9703029697030296,20,0.4533099194100158,8
10,5,18,4,4,1,0,11,1,5,18,3,1,0.005,0.2777777777777778,10001,9704,0.9703029697030296,22,0.4574620145017626,8
10,5,18,10,2,3,0,11,13,5,18,3,4,0.005,0.3333333333333333,10001,9704,0.9703029697030296,22,0.47990722906445793,8
10,5,18,2,3,2,0,5,10,5,18,2,3,0.005,0.2777777777777778,10001,9704,0.9703029697030296,20,0.49963901659616344,8
10,5,18,4,3,2,0,17,16,5,18,2,3,0.005,0.2777777777777778,10001,9703,0.9702029797020298,20,0.45330991941001614,8
10,5,18,4,4,1,0,11,1,5,18,3,0,0.005,0.2777777777777778,10001,9703,0.9702029797020298,22,0.45446888539857444,8
10,5,18,16,3,2,0,14,1,5,18,3,5,0.005,0.2777777777777778,10001,9703,0.9702029797020298,22,0.4544688853985745,8
10,5,18,14,2,3,0,1,8,5,18,2,3,0.005,0.2777777777777778,10001,9703,0.9702029797020298,22,0.4574620145017626,8
10,5,18,8,1,4,0,5,7,5,18,3,0,0.005,0.3333333333333333,10001,9703,0.9702029797020298,22,0.47990722906445815,8
10,5,18,17,1,4,0,5,1,5,18,2,4,0.005,0.2777777777777778,10001,9703,0.9702029797020298,20,0.5182591039477498,8
10,5,18,16,1,4,0,17,16,5,18,3,0,0.005,0.1666666666666666,10001,9703,0.9702029797020298,16,0.5238331173324942,8
10,5,18,14,2,3,0,7,14,5,18,3,3,0.005,0.1666666666666666,10001,9703,0.9702029797020298,16,0.5625446864040411,8
10,5,18,4,1,4,0,1,11,5,18,2,5,0.005,0.2777777777777778,10001,9702,0.97010298970103,22,0.4574620145017626,8
10,5,18,4,4,1,0,8,7,5,18,3,4,0.005,0.2777777777777778,10001,9702,0.97010298970103,22,0.4574620145017626,8
10,5,18,17,1,4,0,1,14,5,18,3,0,0.005,0.2777777777777778,10001,9702,0.97010298970103,20,0.4736165285522322,8
10,5,18,2,1,4,0,5,4,5,18,3,2,0.005,0.3333333333333333,10001,9702,0.97010298970103,22,0.47990722906445843,8
10,5,18,2,2,3,0,17,1,5,18,3,1,0.005,0.1666666666666666,10001,9702,0.97010298970103,16,0.5238331173324942,8
10,5,18,16,4,1,0,17,13,5,18,3,1,0.005,0.2777777777777778,10001,9701,0.97000299970003,22,0.4574620145017624,8
10,5,18,14,2,3,0,7,17,5,18,2,1,0.005,0.2777777777777778,10001,9701,0.97000299970003,22,0.4574620145017626,8
10,5,18,14,2,3,0,7,14,5,18,2,0,0.005,0.1666666666666666,10001,9701,0.97000299970003,16,0.5238331173324943,8
10,5,18,16,2,3,0,5,1,5,18,3,4,0.005,0.3333333333333333,10001,9700,0.96990300969903,22,0.47990722906445754,8
10,5,18,8,2,3,0,2,13,5,18,2,5,0.005,0.3333333333333333,10001,9700,0.96990300969903,22,0.47990722906445815,8
10,5,18,4,4,1,0,17,16,5,18,2,0,0.005,0.2777777777777778,10001,9700,0.96990300969903,20,0.4996390165961635,8
10,5,18,4,1,4,0,7,11,5,18,2,5,0.005,0.1666666666666666,10001,9700,0.96990300969903,16,0.5625446864040411,8
10,5,18,8,3,2,0,13,5,5,18,3,1,0.005,0.1666666666666666,10001,9700,0.96990300969903,16,0.5625446864040411,8
10,5,18,17,1,4,0,7,14,5,18,2,0,0.005,0.3333333333333333,10001,9699,0.9698030196980302,22,0.43852286511142635,8
10,5,18,16,1,4,0,5,13,5,18,3,1,0.005,0.2777777777777778,10001,9699,0.9698030196980302,20,0.4533099194100158,8
10,5,18,2,3,2,0,8,13,5,18,2,4,0.005,0.2777777777777778,10001,9699,0.9698030196980302,20,0.49963901659616344,8
10,5,18,10,4,1,0,5,10,5,18,2,3,0.005,0.1666666666666666,10001,9699,0.9698030196980302,16,0.5625446864040411,8
10,5,18,7,4,1,0,13,5,5,18,2,1,0.005,0.3333333333333333,10001,9697,0.9696030396960305,22,0.43852286511142635,8
10,5,18,16,1,4,0,17,13,5,18,3,1,0.005,0.2777777777777778,10001,9697,0.9696030396960305,22,0.4574620145017624,8
10,5,18,14,2,3,0,7,17,5,18,3,1,0.005,0.2777777777777778,10001,9697,0.9696030396960305,22,0.4574620145017626,8
10,5,18,4,1,4,0,1,11,5,18,3,5,0.005,0.2777777777777778,10001,9697,0.9696030396960305,22,0.4574620145017626,8
10,5,18,2,1,4,0,5,4,5,18,2,2,0.005,0.3333333333333333,10001,9697,0.9696030396960305,22,0.47990722906445843,8
10,5,18,4,1,4,0,1,11,5,18,3,4,0.005,0.2777777777777778,10001,9696,0.9695030496950304,22,0.45446888539857444,8
10,5,18,16,2,3,0,4,17,5,18,3,5,0.005,0.3333333333333333,10001,9696,0.9695030496950304,22,0.47990722906445754,8
10,5,18,10,3,2,0,7,2,5,18,2,2,0.005,0.3333333333333333,10001,9696,0.9695030496950304,22,0.47990722906445793,8
10,5,18,13,3,2,0,2,13,5,18,3,5,0.005,0.2777777777777778,10001,9696,0.9695030496950304,20,0.5182591039477495,8
10,5,18,4,4,1,0,14,7,5,18,3,2,0.005,0.1666666666666666,10001,9696,0.9695030496950304,16,0.5238331173324942,8
10,5,18,10,4,1,0,5,10,5,18,3,3,0.005,0.1666666666666666,10001,9696,0.9695030496950304,16,0.5625446864040411,8
10,5,18,14,2,3,0,11,7,5,18,3,5,0.005,0.1666666666666666,10001,9696,0.9695030496950304,16,0.5625446864040411,8
10,5,18,10,3,2,0,7,14,5,18,3,0,0.005,0.2777777777777778,10001,9695,0.9694030596940306,20,0.4533099194100158,8
10,5,18,10,4,1,0,7,14,5,18,3,0,0.005,0.2777777777777778,10001,9695,0.9694030596940306,20,0.4533099194100158,8
10,5,18,2,1,4,0,14,13,5,18,3,3,0.005,0.2777777777777778,10001,9695,0.9694030596940306,22,0.4544688853985746,8
10,5,18,17,1,4,0,7,14,5,18,3,3,0.005,0.3333333333333333,10001,9695,0.9694030596940306,22,0.48269148978825144,8
10,5,18,4,4,1,0,14,7,5,18,3,4,0.005,0.1666666666666666,10001,9695,0.9694030596940306,16,0.5625446864040411,8
10,5,18,4,4,1,0,17,16,5,18,2,3,0.005,0.2777777777777778,10001,9694,0.9693030696930308,20,0.45330991941001614,8
10,5,18,4,4,1,0,8,7,5,18,2,5,0.005,0.2777777777777778,10001,9694,0.9693030696930308,22,0.45446888539857444,8
10,5,18,16,4,1,0,17,13,5,18,2,0,0.005,0.2777777777777778,10001,9694,0.9693030696930308,22,0.4544688853985745,8
10,5,18,10,2,3,0,11,13,5,18,2,4,0.005,0.3333333333333333,10001,9694,0.9693030696930308,22,0.47990722906445793,8
10,5,18,16,1,4,0,17,16,5,18,2,3,0.005,0.1666666666666666,10001,9694,0.9693030696930308,16,0.5625446864040422,8
10,5,18,10,3,2,0,13,11,5,18,3,0,0.005,0.3333333333333333,10001,9693,0.9692030796920308,22,0.47990722906445793,8
10,5,18,14,1,4,0,17,10,5,18,3,2,0.005,0.3333333333333333,10001,9693,0.9692030796920308,22,0.479907229064458,8
10,5,18,13,1,4,0,17,16,5,18,2,3,0.005,0.3333333333333333,10001,9693,0.9692030796920308,22,0.48269148978825155,8
10,5,18,16,1,4,0,5,13,5,18,3,5,0.005,0.2777777777777778,10001,9693,0.9692030796920308,20,0.4996390165961635,8
10,5,18,14,2,3,0,11,7,5,18,2,5,0.005,0.1666666666666666,10001,9693,0.9692030796920308,16,0.5625446864040411,8
10,5,18,2,1,4,0,1,2,5,18,2,3,0.005,0.1666666666666666,10001,9693,0.9692030796920308,16,0.5625446864040422,8
10,5,18,13,1,4,0,17,16,5,18,2,0,0.005,0.3333333333333333,10001,9692,0.9691030896910308,22,0.4385228651114263,8
10,5,18,1,2,3,0,11,4,5,18,3,3,0.005,0.3333333333333333,10001,9692,0.9691030896910308,22,0.4826914897882513,8
10,5,18,8,3,2,0,10,5,5,18,3,2,0.005,0.1666666666666666,10001,9692,0.9691030896910308,16,0.5238331173324942,8
10,5,18,16,2,3,0,13,17,5,18,2,5,0.005,0.2777777777777778,10001,9691,0.969003099690031,22,0.4574620145017624,8
10,5,18,4,4,1,0,11,1,5,18,2,1,0.005,0.2777777777777778,10001,9691,0.969003099690031,22,0.4574620145017626,8
10,5,18,10,1,4,0,11,13,5,18,3,4,0.005,0.3333333333333333,10001,9691,0.969003099690031,22,0.47990722906445793,8
10,5,18,10,1,4,0,7,14,5,18,3,0,0.005,0.2777777777777778,10001,9690,0.9689031096890312,20,0.4533099194100158,8
10,5,18,14,2,3,0,1,8,5,18,3,2,0.005,0.2777777777777778,10001,9690,0.9689031096890312,22,0.45446888539857466,8
10,5,18,14,2,3,0,7,14,5,18,3,0,0.005,0.1666666666666666,10001,9690,0.9689031096890312,16,0.5238331173324943,8
10,5,18,17,2,3,0,14,7,5,18,2,4,0.005,0.3333333333333333,10001,9689,0.9688031196880312,22,0.43852286511142635,8
10,5,18,2,3,2,0,8,13,5,18,3,2,0.005,0.2777777777777778,10001,9689,0.9688031196880312,20,0.45330991941001586,8
10,5,18,14,2,3,0,1,8,5,18,2,2,0.005,0.2777777777777778,10001,9689,0.9688031196880312,22,0.45446888539857466,8
10,5,18,16,3,2,0,4,17,5,18,3,5,0.005,0.3333333333333333,10001,9689,0.9688031196880312,22,0.47990722906445754,8
10,5,18,8,3,2,0,10,5,5,18,2,4,0.005,0.1666666666666666,10001,9689,0.9688031196880312,16,0.5625446864040411,8
10,5,18,16,3,2,0,5,4,5,18,2,2,0.005,0.2777777777777778,10001,9687,0.9686031396860314,22,0.4544688853985745,8
10,5,18,5,2,3,0,17,16,5,18,3,0,0.005,0.3333333333333333,10001,9687,0.9686031396860314,22,0.48269148978825127,8
10,5,18,8,1,4,0,13,8,5,18,3,3,0.005,0.1666666666666666,10001,9687,0.9686031396860314,16,0.5625446864040411,8
10,5,18,13,1,4,0,17,16,5,18,3,0,0.005,0.3333333333333333,10001,9686,0.9685031496850316,22,0.4385228651114263,8
10,5,18,17,4,1,0,14,7,5,18,3,4,0.005,0.3333333333333333,10001,9686,0.9685031496850316,22,0.43852286511142635,8
10,5,18,16,1,4,0,17,13,5,18,3,0,0.005,0.2777777777777778,10001,9686,0.9685031496850316,22,0.4544688853985745,8
10,5,18,4,4,1,0,14,7,5,18,2,4,0.005,0.1666666666666666,10001,9686,0.9685031496850316,16,0.5625446864040411,8
10,5,18,2,3,2,0,1,2,5,18,2,3,0.005,0.1666666666666666,10001,9686,0.9685031496850316,16,0.5625446864040422,8
10,5,18,14,2,3,0,7,17,5,18,3,0,0.005,0.2777777777777778,10001,9685,0.9684031596840316,22,0.45446888539857466,8
10,5,18,4,1,4,0,7,11,5,18,3,1,0.005,0.1666666666666666,10001,9685,0.9684031596840316,16,0.5238331173324942,8
10,5,18,11,2,3,0,13,5,5,18,3,5,0.005,0.3333333333333333,10001,9684,0.9683031696830317,22,0.4385228651114264,8
10,5,18,5,4,1,0,17,1,5,18,2,1,0.005,0.3333333333333333,10001,9684,0.9683031696830317,22,0.4385228651114265,8
10,5,18,16,3,2,0,5,4,5,18,3,3,0.005,0.2777777777777778,10001,9684,0.9683031696830317,22,0.4574620145017624,8
10,5,18,1,2,3,0,11,4,5,18,2,3,0.005,0.3333333333333333,10001,9684,0.9683031696830317,22,0.4826914897882513,8
10,5,18,10,4,1,0,5,10,5,18,3,0,0.005,0.1666666666666666,10001,9683,0.9682031796820318,16,0.5238331173324943,8
10,5,18,7,4,1,0,13,8,5,18,2,3,0.005,0.3333333333333333,10001,9682,0.968103189681032,22,0.43852286511142635,8
10,5,18,10,1,4,0,7,14,5,18,2,0,0.005,0.2777777777777778,10001,9682,0.968103189681032,20,0.4533099194100158,8
10,5,18,4,4,1,0,8,7,5,18,3,5,0.005,0.2777777777777778,10001,9682,0.968103189681032,22,0.45446888539857444,8
10,5,18,14,2,3,0,8,7,5,18,2,5,0.005,0.3333333333333333,10001,9682,0.968103189681032,22,0.479907229064458,8
10,5,18,17,2,3,0,14,7,5,18,3,2,0.005,0.3333333333333333,10001,9682,0.968103189681032,22,0.48269148978825144,8
10,5,18,17,2,3,0,14,7,5,18,3,4,0.005,0.3333333333333333,10001,9681,0.968003199680032,22,0.43852286511142635,8
10,5,18,11,2,3,0,13,5,5,18,3,1,0.005,0.3333333333333333,10001,9681,0.968003199680032,22,0.4826914897882513,8
10,5,18,7,4,1,0,13,8,5,18,3,0,0.005,0.3333333333333333,10001,9681,0.968003199680032,22,0.4826914897882515,8
10,5,18,1,2,3,0,7,11,5,18,2,1,0.005,0.3333333333333333,10001,9680,0.967903209679032,22,0.43852286511142635,8
10,5,18,16,3,2,0,5,4,5,18,3,2,0.005,0.2777777777777778,10001,9680,0.967903209679032,22,0.4544688853985745,8
10,5,18,4,4,1,0,8,7,5,18,2,4,0.005,0.2777777777777778,10001,9680,0.967903209679032,22,0.4574620145017626,8
10,5,18,16,1,4,0,17,13,5,18,2,0,0.005,0.2777777777777778,10001,9679,0.9678032196780322,22,0.4544688853985745,8
10,5,18,16,1,4,0,17,13,5,18,2,1,0.005,0.2777777777777778,10001,9679,0.9678032196780322,22,0.4574620145017624,8
10,5,18,16,4,1,0,17,13,5,18,2,1,0.005,0.2777777777777778,10001,9679,0.9678032196780322,22,0.4574620145017624,8
10,5,18,7,4,1,0,13,5,5,18,2,5,0.005,0.3333333333333333,10001,9679,0.9678032196780322,22,0.4826914897882515,8
10,5,18,1,2,3,0,11,4,5,18,2,0,0.005,0.3333333333333333,10001,9678,0.9677032296770324,22,0.43852286511142635,8
10,5,18,1,3,2,0,7,11,5,18,3,1,0.005,0.3333333333333333,10001,9678,0.9677032296770324,22,0.43852286511142635,8
10,5,18,14,2,3,0,11,10,5,18,2,1,0.005,0.2777777777777778,10001,9678,0.9677032296770324,22,0.45446888539857466,8
10,5,18,1,2,3,0,7,11,5,18,2,5,0.005,0.3333333333333333,10001,9678,0.9677032296770324,22,0.4826914897882513,8
10,5,18,2,1,4,0,14,13,5,18,2,3,0.005,0.2777777777777778,10001,9677,0.9676032396760323,22,0.4544688853985746,8
10,5,18,16,2,3,0,13,17,5,18,3,5,0.005,0.2777777777777778,10001,9677,0.9676032396760323,22,0.4574620145017624,8
10,5,18,16,3,2,0,5,4,5,18,2,3,0.005,0.2777777777777778,10001,9677,0.9676032396760323,22,0.4574620145017624,8
10,5,18,17,1,4,0,7,14,5,18,2,3,0.005,0.3333333333333333,10001,9677,0.9676032396760323,22,0.48269148978825144,8
10,5,18,4,1,4,0,7,11,5,18,3,5,0.005,0.1666666666666666,10001,9677,0.9676032396760323,16,0.5625446864040411,8
10,5,18,1,2,3,0,7,11,5,18,3,1,0.005,0.3333333333333333,10001,9676,0.9675032496750324,22,0.43852286511142635,8
10,5,18,2,1,4,0,14,13,5,18,3,2,0.005,0.2777777777777778,10001,9675,0.9674032596740326,22,0.4574620145017627,8
10,5,18,1,4,1,0,7,14,5,18,2,3,0.005,0.3333333333333333,10001,9674,0.9673032696730328,22,0.43852286511142635,8
10,5,18,14,2,3,0,7,17,5,18,2,0,0.005,0.2777777777777778,10001,9674,0.9673032696730328,22,0.45446888539857466,8
10,5,18,7,3,2,0,1,2,5,18,2,1,0.005,0.3888888888888889,10001,9674,0.9673032696730328,26,0.46984428006934575,8
10,5,18,13,3,2,0,1,2,5,18,3,3,0.005,0.3333333333333333,10001,9673,0.9672032796720328,22,0.4385228651114263,8
10,5,18,14,2,3,0,1,8,5,18,3,3,0.005,0.2777777777777778,10001,9673,0.9672032796720328,22,0.4574620145017626,8
10,5,18,8,2,3,0,2,13,5,18,3,5,0.005,0.3333333333333333,10001,9672,0.9671032896710328,22,0.47990722906445815,8
10,5,18,5,4,1,0,17,1,5,18,3,5,0.005,0.3333333333333333,10001,9671,0.967003299670033,22,0.48269148978825127,8
10,5,18,1,4,1,0,7,14,5,18,2,0,0.005,0.3333333333333333,10001,9671,0.967003299670033,22,0.4826914897882513,8
10,5,18,1,3,2,0,7,11,5,18,2,1,0.005,0.3333333333333333,10001,9670,0.9669033096690332,22,0.43852286511142635,8
10,5,18,14,2,3,0,11,10,5,18,2,0,0.005,0.2777777777777778,10001,9670,0.9669033096690332,22,0.4574620145017626,8
10,5,18,8,3,2,0,13,5,5,18,2,1,0.005,0.1666666666666666,10001,9670,0.9669033096690332,16,0.5625446864040411,8
10,5,18,11,2,3,0,13,5,5,18,2,5,0.005,0.3333333333333333,10001,9669,0.9668033196680332,22,0.4385228651114264,8
10,5,18,4,4,1,0,11,1,5,18,2,0,0.005,0.2777777777777778,10001,9669,0.9668033196680332,22,0.45446888539857444,8
10,5,18,5,4,1,0,1,17,5,18,3,1,0.005,0.3333333333333333,10001,9669,0.9668033196680332,22,0.48269148978825127,8
10,5,18,17,4,1,0,14,7,5,18,2,4,0.005,0.3333333333333333,10001,9668,0.9667033296670332,22,0.43852286511142635,8
10,5,18,5,2,3,0,17,16,5,18,2,3,0.005,0.3333333333333333,10001,9668,0.9667033296670332,22,0.4385228651114265,8
10,5,18,11,4,1,0,13,8,5,18,2,3,0.005,0.3333333333333333,10001,9668,0.9667033296670332,22,0.4826914897882513,8
10,5,18,11,4,1,0,13,8,5,18,3,3,0.005,0.3333333333333333,10001,9668,0.9667033296670332,22,0.4826914897882513,8
10,5,18,2,2,3,0,17,1,5,18,2,1,0.005,0.1666666666666666,10001,9668,0.9667033296670332,16,0.5238331173324942,8
10,5,18,5,2,3,0,17,16,5,18,2,0,0.005,0.3333333333333333,10001,9667,0.9666033396660334,22,0.48269148978825127,8
10,5,18,5,4,1,0,17,1,5,18,2,5,0.005,0.3333333333333333,10001,9667,0.9666033396660334,22,0.48269148978825127,8
10,5,18,1,4,1,0,7,14,5,18,3,0,0.005,0.3333333333333333,10001,9666,0.9665033496650336,22,0.4826914897882513,8
10,5,18,17,2,3,0,14,7,5,18,2,2,0.005,0.3333333333333333,10001,9665,0.9664033596640336,22,0.48269148978825144,8
10,5,18,13,3,2,0,1,2,5,18,3,0,0.005,0.3333333333333333,10001,9665,0.9664033596640336,22,0.48269148978825155,8
10,5,18,1,4,1,0,7,14,5,18,3,3,0.005,0.3333333333333333,10001,9663,0.9662033796620338,22,0.43852286511142635,8
10,5,18,17,4,1,0,13,5,5,18,2,0,0.005,0.3888888888888889,10001,9663,0.9662033796620338,26,0.46984428006934637,8
10,5,18,7,3,2,0,8,13,5,18,2,4,0.005,0.3333333333333333,10001,9663,0.9662033796620338,22,0.4826914897882515,8
10,5,18,7,4,1,0,13,5,5,18,3,5,0.005,0.3333333333333333,10001,9663,0.9662033796620338,22,0.4826914897882515,8
10,5,18,5,4,1,0,17,1,5,18,3,1,0.005,0.3333333333333333,10001,9662,0.966103389661034,22,0.4385228651114265,8
10,5,18,13,1,4,0,17,16,5,18,3,3,0.005,0.3333333333333333,10001,9662,0.966103389661034,22,0.48269148978825155,8
10,5,18,8,3,2,0,17,10,5,18,3,2,0.005,0.2777777777777778,10001,9661,0.966003399660034,26,0.48226135667571113,8
10,5,18,7,4,1,0,13,5,5,18,3,1,0.005,0.3333333333333333,10001,9660,0.965903409659034,22,0.43852286511142635,8
10,5,18,7,4,1,0,13,8,5,18,3,3,0.005,0.3333333333333333,10001,9659,0.9658034196580342,22,0.43852286511142635,8
10,5,18,7,3,2,0,8,13,5,18,3,4,0.005,0.3333333333333333,10001,9659,0.9658034196580342,22,0.4826914897882515,8
10,5,18,16,4,1,0,17,13,5,18,3,0,0.005,0.2777777777777778,10001,9658,0.9657034296570344,22,0.4544688853985745,8
10,5,18,11,2,3,0,13,5,5,18,2,1,0.005,0.3333333333333333,10001,9658,0.9657034296570344,22,0.4826914897882513,8
10,5,18,5,4,1,0,1,17,5,18,2,5,0.005,0.3333333333333333,10001,9657,0.9656034396560343,22,0.4385228651114265,8
10,5,18,13,1,4,0,7,11,5,18,3,4,0.005,0.3888888888888889,10001,9657,0.9656034396560343,26,0.4698442800693463,8
10,5,18,1,2,3,0,11,4,5,18,3,0,0.005,0.3333333333333333,10001,9656,0.9655034496550344,22,0.43852286511142635,8
10,5,18,16,3,2,0,14,1,5,18,3,4,0.005,0.2777777777777778,10001,9656,0.9655034496550344,22,0.4574620145017624,8
10,5,18,17,4,1,0,14,7,5,18,2,2,0.005,0.3333333333333333,10001,9656,0.9655034496550344,22,0.48269148978825144,8
10,5,18,5,4,1,0,1,17,5,18,3,5,0.005,0.3333333333333333,10001,9655,0.9654034596540346,22,0.4385228651114265,8
10,5,18,1,3,2,0,7,11,5,18,2,5,0.005,0.3333333333333333,10001,9655,0.9654034596540346,22,0.4826914897882513,8
10,5,18,7,4,1,0,13,8,5,18,2,0,0.005,0.3333333333333333,10001,9654,0.9653034696530348,22,0.4826914897882515,8
10,5,18,4,1,4,0,1,11,5,18,2,4,0.005,0.2777777777777778,10001,9652,0.9651034896510348,22,0.45446888539857444,8
10,5,18,10,2,3,0,8,1,5,18,3,2,0.005,0.2777777777777778,10001,9652,0.9651034896510348,26,0.4727812647710072,8
10,5,18,13,3,2,0,1,2,5,18,2,3,0.005,0.3333333333333333,10001,9650,0.9649035096490352,22,0.4385228651114263,8
10,5,18,1,3,2,0,7,11,5,18,3,5,0.005,0.3333333333333333,10001,9650,0.9649035096490352,22,0.4826914897882513,8
10,5,18,7,3,2,0,8,13,5,18,2,2,0.005,0.3333333333333333,10001,9649,0.9648035196480352,22,0.43852286511142635,8
10,5,18,14,1,4,0,17,13,5,18,2,1,0.005,0.2777777777777778,10001,9649,0.9648035196480352,26,0.47278126477100774,8
10,5,18,16,4,1,0,16,5,5,18,2,5,0.005,0.2777777777777778,10001,9649,0.9648035196480352,26,0.48226135667571113,8
